brand,video_id,video_title,channel,published_at,view_count,comment_count,text,flagged_signals,type
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,"Deep in my heart,I hope you always health,and have a long2 life,to give us many precious information",,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,"Your microbiome is not just another organ, it is YOU.  The identity of self is an illusion.  Your microbiome determines what you like, dislike, what you are good at and not good at, what type of people you get along with and don't get along with, and so forth.",,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,Dr Berg; 10 out of 10😂😂😂,,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,Awesome sum up.THANKS ALOT DR BERG I wish you will upload more clip like this❤,,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,Thank you so much for this information and we appreciate your support of our health!,,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,"Not every one can take ashuagamda, depends what medications you are taking, in fact that goes  for every supplement  so please check things out first.❤🎉",,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,More of this plz,,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,"So cool!! Make more video like this,  So helpful in choice making... Thank you.  Doctor B.",,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,"Can never thank you enough Dr. Berg , for this important information....!!!",,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,"coconut water every day, amazing!!!",,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,"Most people don't know how to cook beans too. 
I tend to soak mine at least 12 -24hours changing out the water 2-3 times. When you initially cook the beans, boil them rapidly for at least 10 minutes & throw this water out. Then do the final boil adding1-2 teaspoons of vinegar. Kills the gas. Lastly I also tend to cook my beans with bones and meat it's a powerhouse of flavor and will help with your gut.",,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,"Me and my friends are living proof that the gas that beans initially create, only if you're not used to eating beans, is definitely something that goes away! Our bodies manufacturer or acquire the enzymes that are needed for digesting beans. In any event it's all worth it because beans are one of the healthiest, most affordable, even organic beans are very affordable, canned beans are extremely convenient, you can eat them hot or cold, and they are delicious!! Each variety of beans have a delicious umami flavors! And you can add anything to them for a quick, healthy, high fiber, high protein, high B vitamin side dish or meal! 
Plus if flatulence is an issue you can add a few drops of Beano.. 😉",affordable,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,Need to be very careful with ashwaganda,,comment
Wild Tonic,2BjRyUTwVbg,Dr. Berg Rates the Most Popular Supplements,Dr. Eric Berg DC,2025-07-15T19:01:29Z,1242414,743,Dr. Berg Rates the Most Popular Supplements,,video_title
Wild Tonic,bE9iPU9AJCA,Wild Tonic Blueberry Basil,Wild Tonic,2025-08-07T19:00:38Z,32,0,Wild Tonic Blueberry Basil,,video_title
Wild Tonic,DB8UDwKGP9k,Wild Tonic Raspberry Goji,Wild Tonic,2025-08-05T19:00:17Z,61,0,Wild Tonic Raspberry Goji,,video_title
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,I started off at 5mg then went to 50mg. Drunk is so fast I didn't realize I drink the whole can within 60 seconds cuz I was gaming. Boy that mess had me COOKED,,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,Be there or be square,,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,"I live in Michigan, the THC drinks here are great. Tried those Deltas down in Florida, not good.",,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,wish you guys had Oracle,,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,Honey 🔥👍,,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,Ima just jump to 10mg,,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,Or grab a friend and split a 1000 mg bottle like a real canibis cowboys 🤠,,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,Drank the whole bottle and didn’t feel anything.  Waste of money,,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,"The different milligrams, is that the entire can? Sorry first timer.",,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,"SPRING BREAK IS LITERALLY A WEEK AWAY DOES ANYBODY HAVE A SPECIFIC BRAND THAT REALLY HITS HARD I'M NOT TRYING TO DRINK THIS MARCH, BUT I DO PARTAKE IN THC",,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,5m is a joke you need at least 20,,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,Correction thc-a not thc it’s a glorified pot drink.  And online shows it being a cbd drink so soo what thc y’all talking about none cuz you can’t ship that legally.   Your using the loop hole everyone els is to get this stuff around. Advertising it as thc but label says otherwise.  Aka cbd thc-a.,,comment
Wild Tonic,tmPId2pJgiQ,How much is just right for THC drinks? 🍃,The Good Pour,2025-05-30T23:17:47Z,27013,31,How much is just right for THC drinks? 🍃,,video_title
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,"Didn't get ID'd, you're like 30 LMAO 😅",,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,You're so late to this party bro,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,"That stuff is brown, he poured out water 😂",,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,The amount of wrong pronunciation is exactly why nobody should believe everything they can read on the Internet.,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,lol my friend here drank it then refilled it with water to pour it out. We know how thick that sludge is in the bottle,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,Wild shit. Never heard of it before today.,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,Went to rehab over this.,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,Kratom + Kava = addiction sold at Gas Stations.,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,"2026: ""it's 9 dallars for a 2 serving bottle""

2010: ""back in my day we has a single pill that was 80 bucks. And guess what, people were doing lots"" 😂",,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,"IF they are using 30% kavalactone by weight (industry standard) it’s more like 156mg of kavalactones. Which is less than what you’d have in one serving of traditional kava. This is just fermented Kratom extract that’s dusted with kava to appear safe. Thank you for making this video, it’s pure poison and super addictive because Kratom can form a physical dependency. Kava is not physically addictive even in an extracted form.",,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,It sounds like fun to me,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,First time I heard of it sounds like spice in uk which was sold leagal,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,20mg isnt a big dose. the viva zen has 80mg of mit in the strong relief pain relief shot. although it also says its 4 servings. good ammount of kava though. kava helps with my enxiety. also it says less than .05mg 7-oh 😂  that basically means it has none. 5-10mg 7oh is a active dose so 100-200 of these shots would be equal to a active dose 😂😂😂😂,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,"Now I want you to process it into a pill mixed with caffeine. It probably won’t get passed by the FDA for at least one more year but until then since nobody can actually put a patent on a natural occurring ingredient there’s no law saying it can’t be sold over-the-counter. No, it’s not stronger than morphine. And most of the the studies talking about how bad the long-term negative side effects are are all coming from big Pharma lol. So far, there’s been no real proof of any long-term negative side effects.",side effect,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,There’s so much misconception stated in this video. It is not 13 times stronger than morphine. That 7-oh which is not even really in the product. You’re talking about a product with only 20 mg of mitragynine. That is absolutely nothing. It takes a lot more to cause intense effects.,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,"Not practically a drug, it is a drug.
I just got through acute withdrawal after years of heavy Kratom use.
Still don't feel right.
Should be prescription only.",,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,So basically once your locked in your locked in,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,Shit didnt do anything to me when I tried one idk why people like these so much and get addicted 70h tabs  are way better this shit is a waste of money,addicted,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,So what are you saying . You wasted your feel free,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,If your taking kratom to get messed up. You are lame as hell. Its great for anxiety and pain.,,comment
Wild Tonic,c-3Lj6pIZmc,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,Karim Jovian,2025-07-29T01:12:05Z,17742,75,Do Not Drink This. Kratom and Kava can be harmful if consumed incorrectly!,,video_title
Wild Tonic,IHzltoQk8ug,This is why I don’t like fussy deodorant and I will never recommend fussy deodorant because I do not,Alicia Lartey,2025-06-11T17:04:55Z,6585,18,Alluminium has been shown to increase your risk of breast cancer which I think a lot of people looking for natural deodorants are trying to avoid. At least I am and that is why I went down the natural deodorant route,,comment
Wild Tonic,IHzltoQk8ug,This is why I don’t like fussy deodorant and I will never recommend fussy deodorant because I do not,Alicia Lartey,2025-06-11T17:04:55Z,6585,18,"It’s not healthy not to let the sweat out; deodorant is meant to keep you smelling fresh especially if you have armpit hair, that’s what makes you smell and not the sweat itself. Antiperspirant is so bad for you!",,comment
Wild Tonic,IHzltoQk8ug,This is why I don’t like fussy deodorant and I will never recommend fussy deodorant because I do not,Alicia Lartey,2025-06-11T17:04:55Z,6585,18,You need to educate yourself about the dangers or aluminium.,,comment
Wild Tonic,IHzltoQk8ug,This is why I don’t like fussy deodorant and I will never recommend fussy deodorant because I do not,Alicia Lartey,2025-06-11T17:04:55Z,6585,18,recommended the healthiest antiperspirant please,,comment
Wild Tonic,IHzltoQk8ug,This is why I don’t like fussy deodorant and I will never recommend fussy deodorant because I do not,Alicia Lartey,2025-06-11T17:04:55Z,6585,18,clog your pores up 🎉 that a smart thing to do really .. stupid advice,,comment
Wild Tonic,IHzltoQk8ug,This is why I don’t like fussy deodorant and I will never recommend fussy deodorant because I do not,Alicia Lartey,2025-06-11T17:04:55Z,6585,18,"Aluminium has been strongly linked to increase in cancer… so I mean yeah, we should be demonising this. Also, as someone who suffers from hyperhydrosis, even I am ware that we shouldn’t be blocking our natural bodily functions, that comes with so many problems in of itself. At least with fussy, the good bacteria in their deodorants eat the bad smelling bacteria in your armpits. Yes. You will still sweat, but your sweat won’t smell the way it used to. That is exactly what we should be striving for. Blocking sweat altogether will only bring you a whole new host of problems.",,comment
Wild Tonic,IHzltoQk8ug,This is why I don’t like fussy deodorant and I will never recommend fussy deodorant because I do not,Alicia Lartey,2025-06-11T17:04:55Z,6585,18,"Dove now do a deodorant which is similar to Fussy and that is aluminium free. I was very sceptical after using Wild (I’ve not tried Fussy) and Wild didn’t work for me, I ended up with an underarm rash because I was sweating (and I know that Unilever, who also own Dove, now own Wild so maybe it’s different now but who knows!) but I was so pleasantly surprised as I’ve had totally dry underarms with the Dove product, I got the original scent that smells like the soap bars and it was on a Tesco Clubcard deal so came out cheaper than both Fussy and Wild. I’d say give it a try and see what you think!",,comment
Wild Tonic,IHzltoQk8ug,This is why I don’t like fussy deodorant and I will never recommend fussy deodorant because I do not,Alicia Lartey,2025-06-11T17:04:55Z,6585,18,What antiperspirant would you recommend amd why? I bought a 3 pack of fussy and it's just not working for me I feel so dirty,,comment
Wild Tonic,IHzltoQk8ug,This is why I don’t like fussy deodorant and I will never recommend fussy deodorant because I do not,Alicia Lartey,2025-06-11T17:04:55Z,6585,18,So what deodorant would you recommend for sweat,,comment
